method,seed,step,mean_return,std_return,min_return,max_return,n_eval_episodes,J0,improvement,norm_improvement,J_ref,energy_mean,knn_mean
twostep,0,450560,6495.426885493044,3662.9194363625575,-357.88501738063627,10582.967920700878,10,4729.273253550446,1766.1536319425986,0.26141187820972506,11485.483582540317,0.2794279158115387,1.1230413558890422
twostep,0,475136,5610.6883881379235,3437.817093111299,-351.0690454506695,10315.173979945595,10,4729.273253550446,881.415134587478,0.13045999036989708,11485.483582540317,0.27225828170776367,6.123445718200008
twostep,0,499712,6109.630463464593,4168.837722068189,-277.2743567775989,10442.613822721441,10,4729.273253550446,1380.3572099141475,0.2043093898049525,11485.483582540317,0.2662177085876465,4.710345323945084
twostep,1,0,7795.825644395931,4039.87588063553,-264.51186098508094,10685.66206440805,10,7795.825644395931,0.0,0.0,11485.483582540317,0.08859833329916,2.088368810632825
twostep,1,32768,3614.8397661773693,2988.758246664977,-285.61756044942445,8585.537269845587,10,7795.825644395931,-4180.985878218562,-1.1331635471845698,11485.483582540317,0.2032853364944458,8.460756310140093
twostep,1,57344,2267.817604959736,2940.9360741079804,-277.8058853733506,8146.775546411385,10,7795.825644395931,-5528.008039436195,-1.4982440460911977,11485.483582540317,0.19055989384651184,6.380902512347699
twostep,1,81920,3136.045903512869,3911.1948842416637,-284.24149532450366,10897.254706771211,10,7795.825644395931,-4659.779740883062,-1.2629300107867567,11485.483582540317,0.18956081569194794,8.022725786942244
twostep,1,106496,2503.6559583032627,3323.479920731311,-286.1013618963137,9286.439858107626,10,7795.825644395931,-5292.169686092668,-1.434325287975041,11485.483582540317,0.20469850301742554,6.986789997158448
twostep,1,131072,3296.8844756189624,4281.34964729024,-273.7927598800973,9140.90403829873,10,7795.825644395931,-4498.941168776968,-1.219338280941092,11485.483582540317,0.268142431974411,6.738313951186338
twostep,1,155648,2678.5992837736026,3302.8617109398865,-270.880276752356,8543.422898762961,10,7795.825644395931,-5117.226360622328,-1.3869107773738472,11485.483582540317,0.3186759352684021,3.8173698828220366
twostep,1,180224,4207.828654807901,3816.648882770686,-244.15355078972829,9121.386052572068,10,7795.825644395931,-3587.9969895880295,-0.9724470530241264,11485.483582540317,0.3584003448486328,7.058060153522095
twostep,1,204800,6679.791186978311,3556.1680610303533,-264.47210909324946,9709.322341847146,10,7795.825644395931,-1116.0344574176197,-0.3024764018304696,11485.483582540317,0.3782618045806885,4.77350550866723
twostep,1,229376,7749.301166041553,3556.330342458166,-270.55494233852374,10440.444291828106,10,7795.825644395931,-46.52447835437761,-0.012609428603337254,11485.483582540317,0.3975388705730438,1.0911895046323536
twostep,1,253952,7720.392467902822,3836.7495622149945,-276.82004554620056,10833.917802995924,10,7795.825644395931,-75.43317649310848,-0.02044449044796848,11485.483582540317,0.41354840993881226,1.200268166326483
twostep,1,278528,7406.856094119657,4235.694365844808,-274.0205880513485,10794.989135704558,10,7795.825644395931,-388.96955027627337,-0.10542157476160881,11485.483582540317,0.41317903995513916,3.9123975193123024
twostep,1,303104,3360.018110395574,4617.422480690581,-271.68545064738936,10742.446545827685,10,7795.825644395931,-4435.807534000357,-1.2022273086455812,11485.483582540317,0.4297158122062683,4.177552540948987
twostep,1,327680,3131.5143887640425,4543.0090874656,-274.5634355884341,10081.958028048131,10,7795.825644395931,-4664.311255631888,-1.2641581774145492,11485.483582540317,0.41945794224739075,1.8401180362860359
twostep,1,352256,6135.294666790765,4401.8246439831355,-276.64768574850797,10557.930976740148,10,7795.825644395931,-1660.5309776051654,-0.45005011439901516,11485.483582540317,0.4481884837150574,3.5783535652299725
twostep,1,376832,5801.54997336966,4216.762434410301,-278.0420917665119,10080.373182431573,10,7795.825644395931,-1994.275671026271,-0.5405042158159339,11485.483582540317,0.46410948038101196,2.020232098457217
twostep,1,401408,7251.806355567688,4587.908899112714,-281.41296314319777,10734.220429477833,10,7795.825644395931,-544.0192888282427,-0.14744436958684526,11485.483582540317,0.4831331670284271,3.05361989480257
twostep,1,425984,4783.446518554343,4604.191563781165,-276.4037918202769,10280.804258499717,10,7795.825644395931,-3012.3791258415877,-0.8164385901149807,11485.483582540317,0.4815447926521301,1.5817248819470406
twostep,1,450560,7420.410386214711,4514.789754202449,-280.5914627826395,10788.509674389099,10,7795.825644395931,-375.41525818121954,-0.1017479843316523,11485.483582540317,0.48387232422828674,6.754198961484431
twostep,1,475136,5863.700756159619,4390.964322236878,-282.2090072829211,10246.477663970714,10,7795.825644395931,-1932.1248882363116,-0.5236596237656551,11485.483582540317,0.4920895993709564,1.188941895448168
twostep,1,499712,8034.123602203176,4167.466356383472,-283.66153009908044,10808.193469974412,10,7795.825644395931,238.29795780724544,0.06458537938682347,11485.483582540317,0.4852619767189026,3.2532276597330965
twostep,2,0,4616.141185849218,4701.86053570686,-704.6675377427646,10972.759502530567,10,4616.141185849218,0.0,0.0,11485.483582540317,0.08406925201416016,6.430111112535497
twostep,2,32768,5136.256385627942,4827.459530128782,-708.9755762970725,10964.693235404546,10,4616.141185849218,520.1151997787238,0.0757154280085883,11485.483582540317,0.32028865814208984,3.0216284931053723
twostep,2,57344,2488.916053484484,4219.69190938787,-715.7545252970967,10500.463818485898,10,4616.141185849218,-2127.2251323647342,-0.3096693990795582,11485.483582540317,0.3683564364910126,3.9962918786724404
twostep,2,81920,4521.259623196541,5317.898777743111,-731.1576501355655,10777.727745862843,10,4616.141185849218,-94.88156265267753,-0.013812321057772402,11485.483582540317,0.2810097336769104,3.7982397773742673
twostep,2,106496,3332.4548609541025,4455.7928524609815,-729.1242588632103,10369.847460234445,10,4616.141185849218,-1283.6863248951158,-0.1868717921713415,11485.483582540317,0.2809733748435974,4.365050293675066
twostep,2,131072,1573.650021994396,2984.4631116321834,-725.5040205753688,8403.24581530969,10,4616.141185849218,-3042.4911638548224,-0.44290864943308905,11485.483582540317,0.2822127640247345,9.154246969338258
twostep,2,155648,1054.9702862255235,2876.145512366869,-725.7629018627742,8826.58731565628,10,4616.141185849218,-3561.170899623695,-0.5184151107128776,11485.483582540317,0.25565242767333984,3.127152303537726
twostep,2,180224,385.622985433946,3246.409744428699,-714.3884817201888,10124.817044264179,10,4616.141185849218,-4230.518200415272,-0.6158549036421914,11485.483582540317,0.25654155015945435,9.0776769781967
twostep,2,204800,2177.6411787636935,4267.972240497406,-723.3070344983173,10356.53517903357,10,4616.141185849218,-2438.500007085525,-0.3549830341700751,11485.483582540317,0.2842788100242615,7.567643237441779
twostep,2,229376,1217.7669318438361,2408.181627440054,-717.7676545841723,6825.590985057647,10,4616.141185849218,-3398.374254005382,-0.49471609613572803,11485.483582540317,0.23706762492656708,3.833999676008026
twostep,2,253952,3793.0054650823536,3857.791074061553,-717.033950527595,10259.752862428737,10,4616.141185849218,-823.1357207668648,-0.11982744098525858,11485.483582540317,0.24141104519367218,6.439310754887263
twostep,2,278528,5816.077673809838,4352.405987617618,-719.7042865013098,10752.708651069848,10,4616.141185849218,1199.93648796062,0.17467996476110126,11485.483582540317,0.25828006863594055,3.537517589250207
twostep,2,303104,7557.554366126346,3533.9656050921803,-712.3976324557137,10867.28783890019,10,4616.141185849218,2941.413180277128,0.42819428847596624,11485.483582540317,0.24974581599235535,3.5717845132668806
twostep,2,327680,6832.7801667624535,4479.75248946274,-708.709661483991,10682.937768230557,10,4616.141185849218,2216.638980913235,0.32268576125398624,11485.483582540317,0.24913065135478973,8.510899496386447
twostep,2,352256,5379.863472383712,4265.031111866814,-706.8021881147248,10777.535210613649,10,4616.141185849218,763.7222865344938,0.11117836938673979,11485.483582540317,0.26554346084594727,5.233290367061893
twostep,2,376832,5628.921574849106,4303.917369572497,-710.250180063872,10715.972352390148,10,4616.141185849218,1012.7803889998877,0.14743483879043504,11485.483582540317,0.2916716933250427,5.624764923393727
twostep,2,401408,4014.1913836938993,3952.53579755944,-712.8028959661755,10660.413477973389,10,4616.141185849218,-601.949802155319,-0.08762844640815175,11485.483582540317,0.27270597219467163,1.2450081863800684
twostep,2,425984,4796.461017043526,4536.049327422644,-717.4345185410004,10539.055714874623,10,4616.141185849218,180.31983119430788,0.026249940788352084,11485.483582540317,0.27676427364349365,3.775022835168243
twostep,2,450560,6758.786231519311,3907.3833964761684,-718.5644464869885,10817.152981520467,10,4616.141185849218,2142.6450456700923,0.3119141428137679,11485.483582540317,0.2679347097873688,6.0036455747147395
twostep,2,475136,5690.87550051285,4205.9961407968485,-720.5225102403504,10561.21177465108,10,4616.141185849218,1074.7343146636313,0.15645374075761131,11485.483582540317,0.27512168884277344,3.7849798646271227
twostep,2,499712,4372.422327161542,4174.905970963608,-727.8974949889442,10298.68624975521,10,4616.141185849218,-243.7188586876764,-0.03547921250360069,11485.483582540317,0.273051917552948,3.885052310996254
dagger,0,0,4012.5406396577637,2254.0785260851426,1291.6816263695143,8714.85186323967,10,4012.5406396577637,0.0,0.0,11485.483582540317,0.1640508621931076,1.5943216159919897
dagger,0,32768,301.889859298406,255.18038420883795,-79.24167427800965,633.9428400277536,10,4012.5406396577637,-3710.6507803593577,-0.4965447760305655,11485.483582540317,0.2204110026359558,6.518532614537079
dagger,0,57344,1669.086339397572,2757.9633919899456,-119.77246706721466,8578.895465060517,10,4012.5406396577637,-2343.4543002601918,-0.313591889816123,11485.483582540317,0.2605712413787842,8.740165415017804
dagger,0,81920,2794.733796860127,3566.3798976358357,-193.57202833616412,8839.341618511546,10,4012.5406396577637,-1217.8068427976368,-0.16296214917505145,11485.483582540317,0.25823017954826355,7.493616219131153
dagger,0,106496,2650.682336982828,2608.066019071971,-33.91222621990571,6673.148609105556,10,4012.5406396577637,-1361.8583026749357,-0.18223855218776563,11485.483582540317,0.30958691239356995,8.50393811849157
dagger,0,131072,4693.679429579401,3140.313860656523,-8.688326207451276,9245.845292462123,10,4012.5406396577637,681.138789921637,0.09114732910937395,11485.483582540317,0.28004124760627747,3.004273294149836
dagger,0,155648,6262.731523080712,3562.6474573034134,306.66941150685165,9857.44963033995,10,4012.5406396577637,2250.190883422948,0.301111744104106,11485.483582540317,0.270471453666687,4.80859684428374
dagger,0,180224,3192.560282828127,3445.623291559902,-85.56187914997217,7914.243908369282,10,4012.5406396577637,-819.9803568296365,-0.10972656461948273,11485.483582540317,0.24367749691009521,8.339735677944622
dagger,0,204800,5634.498861160108,3721.46802557369,49.61639818641417,9972.779258948263,10,4012.5406396577637,1621.9582215023447,0.21704410614162395,11485.483582540317,0.25451982021331787,3.992816629512111
dagger,0,229376,6396.246314346284,3707.9098142684575,-32.64078748922589,9808.868121795125,10,4012.5406396577637,2383.70567468852,0.3189781713293893,11485.483582540317,0.2492140829563141,1.0590463222841424
dagger,0,253952,6243.091611389225,3763.7363117617874,14.681961080237045,10586.98817211711,10,4012.5406396577637,2230.5509717314617,0.29848360792817497,11485.483582540317,0.24042166769504547,0.9831068582683802
dagger,0,278528,6939.070474572594,3450.343783712745,38.589323064706946,9874.8300605661,10,4012.5406396577637,2926.5298349148306,0.39161677760573904,11485.483582540317,0.2556789517402649,1.045384070690473
dagger,0,303104,6885.3799509795035,3672.3695492173424,83.39425758462279,10040.902713532209,10,4012.5406396577637,2872.83931132174,0.38443212170828667,11485.483582540317,0.2698948383331299,4.684456981009246
dagger,0,327680,6458.2206174276125,3675.6070822089573,-51.37811065988414,10019.968969974727,10,4012.5406396577637,2445.679977769849,0.3272713302022349,11485.483582540317,0.2819114625453949,1.2256322825392088
dagger,0,352256,6604.195936710645,3941.074094586795,-248.7309445051756,9827.70676175633,10,4012.5406396577637,2591.655297052881,0.34680517655690696,11485.483582540317,0.2862626314163208,5.892753740424912
dagger,0,376832,9010.457719591475,1733.5646050694056,3872.498634845848,10019.208605301665,10,4012.5406396577637,4997.917079933712,0.668801718073476,11485.483582540317,0.2931639552116394,0.9870970006287098
dagger,0,401408,8030.731462058533,3046.0206149441565,439.24384954463505,10134.738190293274,10,4012.5406396577637,4018.1908224007693,0.5376985817468487,11485.483582540317,0.3023841381072998,4.5881157649834945
dagger,0,425984,7252.6300819052585,4067.4859311597743,-108.65688180488078,10437.566525372416,10,4012.5406396577637,3240.089442247495,0.43357609800833197,11485.483582540317,0.3151119351387024,4.849662287176648
dagger,0,450560,6337.9352383489795,4455.758148332688,-228.149014606911,10460.740247163247,10,4012.5406396577637,2325.394598691216,0.31117521117899255,11485.483582540317,0.32577750086784363,3.6316964849938946
dagger,0,475136,6557.819385351364,3889.670611268054,-222.7762390965248,10065.669127139201,10,4012.5406396577637,2545.2787456936003,0.3405992478207261,11485.483582540317,0.3275231420993805,3.618295890990893
dagger,0,499712,7803.776596689262,3902.566991429639,-66.79523283248449,10097.700600142805,10,4012.5406396577637,3791.2359570314984,0.5073283692250122,11485.483582540317,0.33020398020744324,4.329836238750815
dagger,1,0,5622.518722344479,3803.2251021022307,-260.737585217854,10623.345248174033,10,5622.518722344479,0.0,0.0,11485.483582540317,0.1787276417016983,4.99050044371138
dagger,1,32768,6243.515966530275,3158.460575804943,-253.3280174932439,10449.652446325212,10,5622.518722344479,620.9972441857963,0.10591863654102383,11485.483582540317,0.2816011905670166,6.414246584790448
dagger,1,57344,2936.078967012717,3226.642699409781,-303.4676788002934,9081.166000006699,10,5622.518722344479,-2686.439755331762,-0.45820498995517145,11485.483582540317,0.3493231534957886,4.784802195911607
dagger,1,81920,5537.471765515578,4164.147682451189,-284.49811042117733,10318.383872377708,10,5622.518722344479,-85.04695682890087,-0.01450579337286942,11485.483582540317,0.32634902000427246,4.972820795612534
dagger,1,106496,5824.66164106857,4471.408546548051,-298.9853216362426,9888.310369580706,10,5622.518722344479,202.14291872409103,0.03447793454502489,11485.483582540317,0.342074990272522,6.094523931128779
dagger,1,131072,5293.251237519691,4082.093904380097,-310.18214902629944,9614.59840010852,10,5622.518722344479,-329.26748482478797,-0.05616057619653361,11485.483582540317,0.33851298689842224,4.75341875693202
dagger,1,155648,6393.0300850209,2896.1756718468487,-299.50017305999626,9007.810507922315,10,5622.518722344479,770.5113626764205,0.1314200887977458,11485.483582540317,0.35946834087371826,8.320548559725282
dagger,1,180224,2106.1206659554146,2306.6302922814166,-301.08243062085097,5797.22613221422,10,5622.518722344479,-3516.3980563890645,-0.599764477468119,11485.483582540317,0.3766533434391022,3.7415828960835933
dagger,1,204800,7045.697355671337,3146.3133714918217,230.95172522458205,9728.377735247563,10,5622.518722344479,1423.1786333268583,0.24274043372598006,11485.483582540317,0.4002723693847656,1.2274238700558744
dagger,1,229376,7227.342918123681,2593.11651323241,3194.6681955585145,9647.353320668004,10,5622.518722344479,1604.8241957792015,0.27372229473875337,11485.483582540317,0.42308109998703003,7.140695595759154
dagger,1,253952,8689.952249760749,1632.5855959757484,3835.8614221606836,9535.442686902727,10,5622.518722344479,3067.4335274162695,0.5231881138701931,11485.483582540317,0.41477882862091064,6.961480233935514
dagger,1,278528,7435.796784450661,2797.104338425733,-207.6205394811074,9548.362937892476,10,5622.518722344479,1813.278062106182,0.30927663819160894,11485.483582540317,0.4284195303916931,1.1956009291330973
dagger,1,303104,6430.949229503949,3870.4875879103165,-270.3352980526428,9438.9566354128,10,5622.518722344479,808.4305071594699,0.13788766030478625,11485.483582540317,0.38077208399772644,1.1329008425931137
dagger,1,327680,7773.923956495384,3088.8595583569786,-274.6009936633198,9519.179930796703,10,5622.518722344479,2151.405234150905,0.36694834185175285,11485.483582540317,0.39492425322532654,3.739452712539832
dagger,1,352256,8242.848606156158,2035.329316192836,3234.6301393894314,9515.84126461502,10,5622.518722344479,2620.329883811679,0.446929146915819,11485.483582540317,0.37003183364868164,2.5949886924703915
dagger,1,376832,8316.880198550394,2857.8341228008912,-249.3708124371333,9525.987904018113,10,5622.518722344479,2694.361476205915,0.45955613584495547,11485.483582540317,0.3758464455604553,1.1553466402153174
dagger,1,401408,8265.457091618611,2281.7624174351527,1572.1326437387206,9502.167740800836,10,5622.518722344479,2642.938369274132,0.4507852992206175,11485.483582540317,0.3711700439453125,3.7291686165988445
dagger,1,425984,8208.795377855091,2896.582281539172,-255.16390499688097,9526.368139299648,10,5622.518722344479,2586.276655510612,0.4411209544556442,11485.483582540317,0.36947327852249146,6.339911224875847
dagger,1,450560,9294.30194714681,212.377960520674,8794.541013985836,9523.421733794954,10,5622.518722344479,3671.7832248023315,0.626267308730453,11485.483582540317,0.35934680700302124,1.0329935467779636
dagger,1,475136,7894.940193918871,3221.8791462027866,-282.0660360037924,9628.574537857694,10,5622.518722344479,2272.421471574392,0.38758913371875436,11485.483582540317,0.36960113048553467,1.0231881671875716
dagger,1,499712,8567.316547049973,1668.2974828503452,3637.1859236275063,9408.75711195872,10,5622.518722344479,2944.7978247054943,0.5022711024921372,11485.483582540317,0.3835335075855255,3.7065054191748303
dagger,2,0,5342.153192857671,3303.181514300784,35.07229670499977,9340.653873124378,10,5342.153192857671,0.0,0.0,11485.483582540317,0.1616429090499878,4.387442226916551
dagger,2,32768,4646.0308047831895,2770.795492419492,600.255682678717,8165.4232427443385,10,5342.153192857671,-696.122388074481,-0.11331351950893982,11485.483582540317,0.2419372797012329,6.269979230903586
dagger,2,57344,3540.362483086434,1791.2031777082802,697.2367072290859,6508.758070180208,10,5342.153192857671,-1801.7907097712364,-0.29329217137726193,11485.483582540317,0.2599277198314667,8.276835829768578
dagger,2,81920,2098.4553522617225,2588.2749599332938,-231.99236163364745,8146.111152101504,10,5342.153192857671,-3243.697840595948,-0.5280031569709388,11485.483582540317,0.29915714263916016,5.034466704972584
dagger,2,106496,4252.692580607916,3435.017594869724,25.63582384779656,8578.269011920958,10,5342.153192857671,-1089.4606122497544,-0.1773403907922806,11485.483582540317,0.350094735622406,6.775347063107291
dagger,2,131072,6373.7862527410525,3699.3031931207147,-31.213381591229734,9380.622060626305,10,5342.153192857671,1031.633059883382,0.16792732838331798,11485.483582540317,0.342473566532135,4.9147170623143515
dagger,2,155648,4701.8340506042305,2516.6134976201793,957.6064846655574,8504.359380725196,10,5342.153192857671,-640.3191422534401,-0.10422996998901239,11485.483582540317,0.33140885829925537,5.465774355318149
dagger,2,180224,6492.031412355218,2921.3372491738583,-116.4233621323896,9952.023941660336,10,5342.153192857671,1149.8782194975474,0.18717505756185987,11485.483582540317,0.31253907084465027,6.5356516274909175
dagger,2,204800,7671.985533641059,2439.8514353322757,3005.2565473522327,9587.56277359747,10,5342.153192857671,2329.8323407833886,0.3792458149926229,11485.483582540317,0.33634838461875916,4.482438189123075
dagger,2,229376,9484.350472783268,553.305421441236,8785.940064126495,10479.772288218785,10,5342.153192857671,4142.197279925597,0.674259239940588,11485.483582540317,0.34556764364242554,2.933582815933228
dagger,2,253952,6337.059271687093,2985.4276064643786,1551.4083483590507,9891.414006914469,10,5342.153192857671,994.9060788294228,0.16194897808823022,11485.483582540317,0.3614189624786377,4.1001937497645615
dagger,2,278528,6729.150109726237,2807.9673922805027,1696.8960304157777,9402.64662911598,10,5342.153192857671,1386.9969168685666,0.2257728021550284,11485.483582540317,0.37861281633377075,6.151618369274338
dagger,2,303104,7676.550058863194,3059.585125812406,1190.2888451162619,10038.642714806454,10,5342.153192857671,2334.3968660055234,0.3799888199967258,11485.483582540317,0.3853353261947632,5.48057019303441
dagger,2,327680,6235.621863462143,3511.447031271028,1067.0963561941828,10091.515804768595,10,5342.153192857671,893.4686706044722,0.1454371837073197,11485.483582540317,0.3813139796257019,2.5511818418999517
dagger,2,352256,9115.3632883302,1571.9478733412384,4551.537864687202,10136.90114813064,10,5342.153192857671,3773.2100954725292,0.6141961860288699,11485.483582540317,0.37934696674346924,2.8306419174909596
dagger,2,376832,7772.407607666183,3025.950519221033,2572.376146888694,10151.417395053613,10,5342.153192857671,2430.2544148085126,0.3955923351435544,11485.483582540317,0.39122557640075684,1.659760714495182
dagger,2,401408,9100.559091253705,1591.2306921463428,4688.612647400134,10136.543234494988,10,5342.153192857671,3758.405898396034,0.6117863861100916,11485.483582540317,0.40119779109954834,0.9990943359464407
dagger,2,425984,8138.406122203191,2787.0955764123255,725.5015447430923,9888.628056260255,10,5342.153192857671,2796.252929345521,0.45516889887388934,11485.483582540317,0.3992472290992737,0.9658295869370301
dagger,2,450560,7271.648247242856,3755.7915049826206,-15.3865969458585,10007.21463975968,10,5342.153192857671,1929.4950543851855,0.31407964925858073,11485.483582540317,0.4061110019683838,1.149341923331221
dagger,2,475136,7194.30083599131,3063.9856572435315,1683.2905974121788,10021.404626926229,10,5342.153192857671,1852.1476431336396,0.3014891801916955,11485.483582540317,0.41437047719955444,1.0401023403286935
dagger,2,499712,8175.417028462058,2690.3357796915457,2727.946136981102,10252.221589687968,10,5342.153192857671,2833.263835604387,0.46119346599061145,11485.483582540317,0.4141665995121002,3.9349176115125424
